45.1,1.0
4.33,1.0
53.2,1.0
57.2,1.0
4.25,1.0
66.4,1.0
70.1,1.0
75.2,1.0
78.7,1.0
83.8,1.0
86.8,1.0
92.7,1.0
95.2,1.0
99.5,1.0
6.39,1.0
106.0,1.0
4.46,1.0
11.9,1.0
16.9,1.0
20.7,1.0
25.3,1.0
28.3,1.0
33.1,1.0
36.5,1.0
30.4,1.0
4.22,1.0
48.5,1.0
53.2,1.0
56.4,1.0
4.22,1.0
64.2,1.0
68.4,1.0
72.9,1.0
77.4,1.0
82.3,1.0
85.6,1.0
89.1,1.0
92.6,1.0
97.3,1.0
100.0,1.0
127.0,1.0
6.24,1.0
9.94,1.0
16.0,1.0
18.6,1.0
23.0,1.0
26.9,1.0
32.2,1.0
4.07,1.0
39.7,1.0
43.3,1.0
4.06,1.0
52.0,1.0
55.5,1.0
60.4,1.0
63.6,1.0
67.9,1.0
71.4,1.0
76.2,1.0
79.5,1.0
84.3,1.0
87.4,1.0
92.3,1.0
95.7,1.0
100.0,1.0
4.25,1.0
5.14,1.0
13.4,1.0
33.1,1.0
18.1,1.0
21.6,1.0
25.8,1.0
28.7,1.0
33.1,1.0
36.6,1.0
41.3,1.0
44.4,1.0
48.8,1.0
51.8,1.0
56.0,1.0
60.2,1.0
64.4,1.0
67.7,1.0
72.0,1.0
75.7,1.0
80.0,1.0
83.8,1.0
89.1,1.0
92.5,1.0
96.9,1.0
100.0,1.0
3.83,1.0
6.3,1.0
9.57,1.0
14.3,1.0
17.9,1.0
22.5,1.0
25.6,1.0
29.9,1.0
33.5,1.0
38.8,1.0
40.9,1.0
46.1,1.0
49.3,1.0
54.3,1.0
57.8,1.0
62.2,1.0
65.6,1.0
69.9,1.0
73.5,1.0
78.5,1.0
81.7,1.0
85.8,1.0
89.7,1.0
93.8,1.0
96.1,1.0
101.0,1.0
4.23,1.0
6.31,1.0
10.9,1.0
14.7,1.0
19.3,1.0
22.4,1.0
26.7,1.0
29.9,1.0
35.3,1.0
38.3,1.0
43.1,1.0
46.7,1.0
50.9,1.0
55.0,1.0
60.0,1.0
63.6,1.0
68.2,1.0
71.8,1.0
76.2,1.0
79.9,1.0
84.8,1.0
87.8,1.0
95.2,1.0
95.4,1.0
100.0,1.0
4.05,1.0
8.32,1.0
9.82,1.0
14.2,1.0
18.0,1.0
22.4,1.0
25.9,1.0
30.9,1.0
34.9,1.0
39.7,1.0
42.7,1.0
30.0,1.0
50.4,1.0
55.2,1.0
58.9,1.0
65.2,1.0
67.4,1.0
72.5,1.0
75.4,1.0
80.4,1.0
186.0,1.0
3.57,1.0
3.43,1.0
96.3,1.0
101.0,1.0
4.06,1.0
6.82,1.0
10.2,1.0
13.9,1.0
18.9,1.0
22.8,1.0
27.1,1.0
4.04,1.0
36.1,1.0
39.5,1.0
44.1,1.0
47.1,1.0
4.68,1.0
54.7,1.0
58.7,1.0
62.6,1.0
66.1,1.0
70.7,1.0
74.0,1.0
3.96,1.0
82.5,1.0
87.8,1.0
90.7,1.0
3.26,1.0
99.0,1.0
102.0,1.0
5.39,1.0
8.94,1.0
14.3,1.0
17.4,1.0
22.1,1.0
25.8,1.0
30.0,1.0
3.77,1.0
36.8,1.0
41.3,1.0
4.08,1.0
48.5,1.0
52.5,1.0
57.5,1.0
162.0,1.0
4.11,1.0
68.8,1.0
4.01,1.0
76.6,1.0
183.0,1.0
3.69,1.0
89.6,1.0
92.4,1.0
97.0,1.0
100.0,1.0
4.26,1.0
6.97,1.0
12.0,1.0
17.4,1.0
20.7,1.0
23.1,1.0
27.7,1.0
30.9,1.0
36.1,1.0
39.3,1.0
45.3,1.0
4.47,1.0
3.77,1.0
56.4,1.0
53.9,1.0
4.22,1.0
69.2,1.0
73.9,1.0
78.5,1.0
81.8,1.0
90.2,1.0
90.5,1.0
51.2,1.0
99.0,1.0
104.0,1.0
6.67,1.0
9.36,1.0
13.9,1.0
17.9,1.0
23.0,1.0
26.3,1.0
31.2,1.0
4.33,1.0
38.7,1.0
75.5,1.0
47.8,1.0
50.8,1.0
54.7,1.0
57.6,1.0
61.9,1.0
67.0,1.0
72.5,1.0
74.9,1.0
80.6,1.0
83.2,1.0
88.9,1.0
92.5,1.0
97.2,1.0
100.0,1.0
4.11,1.0
6.76,1.0
10.9,1.0
14.7,1.0
18.8,1.0
54.7,1.0
27.2,1.0
30.7,1.0
34.8,1.0
37.6,1.0
4.45,1.0
4.03,1.0
50.4,1.0
54.5,1.0
58.9,1.0
62.6,1.0
67.3,1.0
70.6,1.0
77.6,1.0
77.9,1.0
83.2,1.0
86.7,1.0
91.2,1.0
95.2,1.0
46.3,1.0
103.0,1.0
4.8,1.0
8.53,1.0
13.0,1.0
17.2,1.0
21.6,1.0
27.1,1.0
29.7,1.0
33.2,1.0
36.2,1.0
40.8,1.0
4.1,1.0
48.5,1.0
52.0,1.0
57.0,1.0
60.5,1.0
65.6,1.0
68.4,1.0
73.0,1.0
76.9,1.0
81.8,1.0
4.19,1.0
89.9,1.0
94.2,1.0
4.47,1.0
102.0,1.0
4.02,1.0
7.94,1.0
13.1,1.0
16.4,1.0
21.2,1.0
3.87,1.0
28.6,1.0
33.8,1.0
35.7,1.0
42.6,1.0
43.0,1.0
48.2,1.0
51.7,1.0
56.0,1.0
4.73,1.0
63.1,1.0
68.1,1.0
71.7,1.0
76.4,1.0
79.3,1.0
83.9,1.0
4.13,1.0
91.9,1.0
96.3,1.0
101.0,1.0
4.08,1.0
6.19,1.0
13.2,1.0
14.1,1.0
19.1,1.0
22.7,1.0
27.3,1.0
4.33,1.0
34.2,1.0
38.4,1.0
43.5,1.0
46.2,1.0
4.15,1.0
54.5,1.0
58.4,1.0
63.0,1.0
66.5,1.0
71.2,1.0
74.6,1.0
80.4,1.0
82.7,1.0
86.9,1.0
90.5,1.0
95.5,1.0
98.4,1.0
103.0,1.0
4.52,1.0
8.09,1.0
12.8,1.0
15.2,1.0
20.1,1.0
23.6,1.0
27.9,1.0
31.7,1.0
36.5,1.0
38.7,1.0
43.1,1.0
46.3,1.0
51.1,1.0
54.4,1.0
59.0,1.0
63.7,1.0
67.8,1.0
69.8,1.0
74.1,1.0
78.2,1.0
76.5,1.0
4.35,1.0
89.6,1.0
93.4,1.0
97.3,1.0
101.0,1.0
3.94,1.0
6.86,1.0
11.1,1.0
17.6,1.0
19.1,1.0
4.01,1.0
26.9,1.0
23.1,1.0
4.06,1.0
39.6,1.0
44.7,1.0
47.8,1.0
50.6,1.0
55.1,1.0
59.4,1.0
63.3,1.0
66.4,1.0
71.4,1.0
75.1,1.0
79.7,1.0
82.2,1.0
86.7,1.0
89.9,1.0
95.3,1.0
99.0,1.0
104.0,1.0
5.56,1.0
8.61,1.0
13.3,1.0
16.0,1.0
22.0,1.0
24.5,1.0
29.3,1.0
32.2,1.0
37.5,1.0
40.5,1.0
44.8,1.0
49.3,1.0
54.7,1.0
57.1,1.0
62.0,1.0
4.26,1.0
80.7,1.0
72.7,1.0
51.2,1.0
61.2,1.0
3.48,1.0
4.32,1.0
3.26,1.0
4.39,1.0
3.28,1.0
249.0,1.0
49.5,1.0
53.0,1.0
58.4,1.0
62.3,1.0
68.3,1.0
72.2,1.0
78.4,1.0
83.2,1.0
87.2,1.0
91.4,1.0
97.7,1.0
116.0,1.0
121.0,1.0
126.0,1.0
130.0,1.0
136.0,1.0
140.0,1.0
146.0,1.0
150.0,1.0
155.0,1.0
160.0,1.0
3.26,1.0
3.29,1.0
4.05,1.0
4.87,1.0
4.11,1.0
12.8,1.0
4.96,1.0
20.8,1.0
24.2,1.0
29.2,1.0
32.4,1.0
36.8,1.0
39.6,1.0
44.2,1.0
48.6,1.0
53.0,1.0
56.7,1.0
60.7,1.0
56.2,1.0
70.0,1.0
73.5,1.0
4.0,1.0
81.8,1.0
86.2,1.0
91.9,1.0
96.2,1.0
100.0,1.0
4.03,1.0
5.67,1.0
10.3,1.0
13.7,1.0
4.69,1.0
21.5,1.0
24.6,1.0
29.5,1.0
32.4,1.0
4.75,1.0
40.8,1.0
3.85,1.0
4.01,1.0
51.5,1.0
55.2,1.0
60.4,1.0
83.1,1.0
69.3,1.0
73.2,1.0
77.9,1.0
81.7,1.0
86.2,1.0
90.8,1.0
4.14,1.0
3.44,1.0
4.18,1.0
4.01,1.0
9.19,1.0
12.9,1.0
4.0,1.0
21.4,1.0
25.4,1.0
31.2,1.0
4.45,1.0
38.2,1.0
42.1,1.0
47.1,1.0
52.9,1.0
57.0,1.0
60.8,1.0
65.3,1.0
68.0,1.0
65.3,1.0
77.0,1.0
81.9,1.0
3.39,1.0
89.8,1.0
94.5,1.0
98.2,1.0
103.0,1.0
3.86,1.0
7.27,1.0
13.4,1.0
16.3,1.0
3.91,1.0
24.4,1.0
28.5,1.0
32.8,1.0
35.8,1.0
4.18,1.0
43.3,1.0
47.9,1.0
53.1,1.0
56.3,1.0
61.0,1.0
64.6,1.0
69.2,1.0
72.5,1.0
77.4,1.0
80.7,1.0
84.5,1.0
87.7,1.0
92.2,1.0
97.3,1.0
100.0,1.0
205.0,1.0
6.31,1.0
6.67,1.0
10.7,1.0
14.2,1.0
18.1,1.0
21.8,1.0
26.1,1.0
29.9,1.0
34.3,1.0
37.9,1.0
42.8,1.0
46.9,1.0
51.6,1.0
56.3,1.0
59.4,1.0
69.4,1.0
67.7,1.0
60.5,1.0
77.1,1.0
4.11,1.0
3.26,1.0
87.3,1.0
90.8,1.0
95.4,1.0
99.0,1.0
103.0,1.0
5.68,1.0
8.58,1.0
12.9,1.0
17.7,1.0
21.4,1.0
5.35,1.0
28.2,1.0
32.4,1.0
37.6,1.0
9.45,1.0
44.9,1.0
48.7,1.0
53.0,1.0
57.0,1.0
61.3,1.0
65.0,1.0
4.35,1.0
73.3,1.0
77.0,1.0
82.7,1.0
85.3,1.0
89.9,1.0
95.8,1.0
97.9,1.0
100.0,1.0
4.18,1.0
4.01,1.0
11.5,1.0
14.6,1.0
18.4,1.0
21.5,1.0
25.9,1.0
29.7,1.0
34.5,1.0
37.3,1.0
41.7,1.0
44.8,1.0
50.2,1.0
53.6,1.0
58.5,1.0
61.6,1.0
65.0,1.0
4.19,1.0
73.5,1.0
78.2,1.0
83.9,1.0
86.9,1.0
91.2,1.0
95.4,1.0
99.2,1.0
103.0,1.0
4.38,1.0
3.6,1.0
11.6,1.0
16.3,1.0
20.0,1.0
24.0,1.0
29.4,1.0
32.3,1.0
37.3,1.0
40.9,1.0
45.3,1.0
48.9,1.0
4.11,1.0
57.6,1.0
61.1,1.0
66.0,1.0
69.7,1.0
73.9,1.0
77.7,1.0
82.0,1.0
85.6,1.0
90.2,1.0
93.8,1.0
97.9,1.0
102.0,1.0
4.39,1.0
5.72,1.0
12.1,1.0
16.2,1.0
20.5,1.0
23.5,1.0
27.7,1.0
30.7,1.0
35.2,1.0
38.6,1.0
43.0,1.0
48.0,1.0
51.7,1.0
54.6,1.0
58.5,1.0
62.0,1.0
5.69,1.0
59.3,1.0
74.2,1.0
78.9,1.0
82.6,1.0
4.25,1.0
91.1,1.0
95.4,1.0
99.9,1.0
3.87,1.0
108.0,1.0
3.8,1.0
12.8,1.0
17.0,1.0
20.8,1.0
25.7,1.0
29.3,1.0
32.5,1.0
35.4,1.0
40.3,1.0
43.5,1.0
48.5,1.0
52.0,1.0
56.2,1.0
59.4,1.0
64.0,1.0
67.7,1.0
73.0,1.0
76.9,1.0
82.0,1.0
85.6,1.0
90.0,1.0
3.52,1.0
99.0,1.0
102.0,1.0
4.22,1.0
8.59,1.0
12.8,1.0
15.5,1.0
19.8,1.0
22.5,1.0
27.6,1.0
30.6,1.0
34.5,1.0
41.0,1.0
42.7,1.0
46.2,1.0
50.3,1.0
53.8,1.0
57.8,1.0
60.5,1.0
3.97,1.0
57.7,1.0
72.3,1.0
77.0,1.0
80.9,1.0
85.8,1.0
90.3,1.0
94.8,1.0
4.0,1.0
206.0,1.0
4.67,1.0
3.62,1.0
10.9,1.0
12.7,1.0
16.8,1.0
21.8,1.0
24.1,1.0
27.7,1.0
33.4,1.0
34.7,1.0
39.8,1.0
44.3,1.0
46.1,1.0
4.33,1.0
56.2,1.0
59.9,1.0
65.6,1.0
68.8,1.0
72.9,1.0
77.0,1.0
81.9,1.0
86.5,1.0
42.7,1.0
4.2,1.0
98.7,1.0
134.0,1.0
4.67,1.0
8.39,1.0
13.2,1.0
16.4,1.0
21.2,1.0
25.6,1.0
30.0,1.0
33.5,1.0
38.0,1.0
41.7,1.0
46.8,1.0
49.6,1.0
4.39,1.0
57.3,1.0
61.6,1.0
66.7,1.0
59.0,1.0
75.0,1.0
78.7,1.0
82.8,1.0
86.8,1.0
91.1,1.0
3.29,1.0
99.5,1.0
102.0,1.0
4.26,1.0
8.0,1.0
13.0,1.0
18.5,1.0
21.5,1.0
24.6,1.0
28.9,1.0
3.35,1.0
37.0,1.0
40.6,1.0
45.2,1.0
48.4,1.0
4.31,1.0
56.6,1.0
93.4,1.0
65.1,1.0
68.5,1.0
73.1,1.0
179.0,1.0
4.32,1.0
84.2,1.0
88.4,1.0
92.7,1.0
97.1,1.0
100.0,1.0
3.95,1.0
6.54,1.0
10.9,1.0
15.0,1.0
19.9,1.0
23.2,1.0
28.4,1.0
31.4,1.0
35.7,1.0
39.3,1.0
43.4,1.0
47.0,1.0
41.1,1.0
158.0,1.0
4.09,1.0
64.2,1.0
67.9,1.0
62.4,1.0
77.1,1.0
80.5,1.0
85.0,1.0
88.9,1.0
3.99,1.0
98.0,1.0
102.0,1.0
4.06,1.0
8.13,1.0
13.0,1.0
16.5,1.0
21.0,1.0
25.1,1.0
28.9,1.0
33.1,1.0
38.0,1.0
144.0,1.0
4.08,1.0
51.3,1.0
54.3,1.0
59.0,1.0
62.8,1.0
67.0,1.0
70.5,1.0
76.1,1.0
2.0,1.0
