127.0,1.0
6.49,1.0
21.7,1.0
24.4,1.0
34.9,1.0
73.1,1.0
33.9,1.0
50.4,1.0
165.0,1.0
24.3,1.0
149.0,1.0
4.79,1.0
53.8,1.0
60.9,1.0
7.31,1.0
70.2,1.0
80.5,1.0
80.4,1.0
79.8,1.0
89.1,1.0
87.8,1.0
93.9,1.0
195.0,1.0
7.13,1.0
106.0,1.0
3.86,1.0
7.49,1.0
7.6,1.0
16.9,1.0
123.0,1.0
4.08,1.0
8.18,1.0
32.8,1.0
74.1,1.0
7.51,1.0
44.1,1.0
133.0,1.0
5.62,1.0
86.6,1.0
75.8,1.0
118.0,1.0
5.14,1.0
94.5,1.0
118.0,1.0
4.38,1.0
183.0,1.0
5.36,1.0
113.0,1.0
27.1,1.0
8.16,1.0
114.0,1.0
6.36,1.0
12.0,1.0
118.0,1.0
8.4,1.0
23.7,1.0
130.0,1.0
3.52,1.0
36.3,1.0
4.04,1.0
44.0,1.0
49.8,1.0
53.0,1.0
261.0,1.0
58.1,1.0
61.4,1.0
67.5,1.0
71.8,1.0
93.8,1.0
89.2,1.0
195.0,1.0
14.5,1.0
111.0,1.0
248.0,1.0
47.1,1.0
106.0,1.0
22.3,1.0
125.0,1.0
31.4,1.0
5.92,1.0
19.7,1.0
227.0,1.0
26.1,1.0
29.2,1.0
34.2,1.0
37.6,1.0
42.5,1.0
45.2,1.0
50.1,1.0
53.4,1.0
159.0,1.0
4.38,1.0
66.6,1.0
4.1,1.0
72.7,1.0
80.6,1.0
104.0,1.0
4.22,1.0
89.5,1.0
93.4,1.0
99.4,1.0
102.0,1.0
4.44,1.0
8.94,1.0
13.0,1.0
16.7,1.0
22.7,1.0
24.0,1.0
32.8,1.0
32.1,1.0
139.0,1.0
11.6,1.0
43.5,1.0
47.6,1.0
52.8,1.0
55.1,1.0
59.9,1.0
63.5,1.0
68.0,1.0
71.7,1.0
80.1,1.0
85.3,1.0
85.6,1.0
122.0,1.0
16.7,1.0
96.6,1.0
100.0,1.0
5.59,1.0
7.22,1.0
10.1,1.0
3.4,1.0
18.1,1.0
21.4,1.0
26.0,1.0
30.4,1.0
68.0,1.0
39.7,1.0
42.5,1.0
48.9,1.0
51.7,1.0
56.8,1.0
58.8,1.0
63.5,1.0
67.5,1.0
71.0,1.0
75.5,1.0
80.1,1.0
84.4,1.0
88.6,1.0
91.5,1.0
97.4,1.0
101.0,1.0
4.24,1.0
6.67,1.0
25.5,1.0
128.0,1.0
21.4,1.0
3.67,1.0
27.1,1.0
31.7,1.0
35.5,1.0
40.1,1.0
43.2,1.0
48.4,1.0
51.3,1.0
57.3,1.0
60.4,1.0
65.4,1.0
68.1,1.0
73.0,1.0
76.6,1.0
82.7,1.0
84.1,1.0
89.0,1.0
92.7,1.0
98.0,1.0
100.0,1.0
4.34,1.0
5.98,1.0
12.5,1.0
46.9,1.0
5.47,1.0
23.7,1.0
26.6,1.0
3.3,1.0
34.3,1.0
16.9,1.0
42.7,1.0
47.2,1.0
50.8,1.0
53.4,1.0
57.8,1.0
61.9,1.0
66.2,1.0
69.2,1.0
74.2,1.0
79.0,1.0
82.7,1.0
85.6,1.0
4.91,1.0
100.0,1.0
205.0,1.0
4.17,1.0
134.0,1.0
33.1,1.0
113.0,1.0
11.2,1.0
18.8,1.0
21.0,1.0
4.19,1.0
29.4,1.0
33.5,1.0
38.0,1.0
42.7,1.0
46.1,1.0
49.4,1.0
54.2,1.0
58.9,1.0
62.7,1.0
65.7,1.0
70.2,1.0
74.9,1.0
78.6,1.0
81.9,1.0
86.6,1.0
91.4,1.0
95.3,1.0
98.0,1.0
102.0,1.0
4.0,1.0
7.45,1.0
13.8,1.0
17.4,1.0
19.6,1.0
23.9,1.0
29.4,1.0
30.6,1.0
35.1,1.0
38.5,1.0
4.16,1.0
46.7,1.0
51.6,1.0
55.2,1.0
57.8,1.0
62.2,1.0
66.8,1.0
70.3,1.0
73.0,1.0
78.5,1.0
82.9,1.0
86.8,1.0
89.8,1.0
4.23,1.0
102.0,1.0
229.0,1.0
28.5,1.0
110.0,1.0
4.83,1.0
15.0,1.0
21.4,1.0
23.4,1.0
27.6,1.0
4.24,1.0
34.8,1.0
40.1,1.0
45.1,1.0
89.3,1.0
57.6,1.0
54.6,1.0
59.0,1.0
70.5,1.0
67.2,1.0
71.2,1.0
75.8,1.0
80.1,1.0
84.3,1.0
88.4,1.0
92.5,1.0
95.6,1.0
21.2,1.0
103.0,1.0
5.05,1.0
9.2,1.0
16.8,1.0
16.6,1.0
21.1,1.0
24.3,1.0
30.2,1.0
34.2,1.0
37.6,1.0
41.2,1.0
46.2,1.0
43.7,1.0
47.5,1.0
50.5,1.0
66.8,1.0
159.0,1.0
4.63,1.0
71.1,1.0
118.0,1.0
123.0,1.0
128.0,1.0
132.0,1.0
151.0,1.0
145.0,1.0
151.0,1.0
156.0,1.0
159.0,1.0
3.64,1.0
7.51,1.0
6.82,1.0
3.45,1.0
4.24,1.0
3.61,1.0
5.68,1.0
5.37,1.0
14.1,1.0
14.4,1.0
18.0,1.0
25.8,1.0
48.0,1.0
30.9,1.0
36.7,1.0
39.9,1.0
45.8,1.0
78.1,1.0
82.2,1.0
87.8,1.0
89.8,1.0
114.0,1.0
3.42,1.0
102.0,1.0
5.34,1.0
9.68,1.0
4.21,1.0
16.7,1.0
20.9,1.0
25.7,1.0
31.9,1.0
34.4,1.0
37.7,1.0
40.7,1.0
47.7,1.0
67.0,1.0
52.8,1.0
57.6,1.0
61.7,1.0
64.2,1.0
67.7,1.0
4.37,1.0
77.0,1.0
4.11,1.0
84.8,1.0
88.2,1.0
96.3,1.0
97.7,1.0
103.0,1.0
6.16,1.0
7.63,1.0
4.27,1.0
15.4,1.0
26.9,1.0
24.1,1.0
27.7,1.0
32.7,1.0
36.0,1.0
40.5,1.0
42.9,1.0
49.0,1.0
85.7,1.0
85.9,1.0
122.0,1.0
18.7,1.0
69.7,1.0
4.26,1.0
82.7,1.0
81.5,1.0
385.0,1.0
183.0,1.0
24.0,1.0
96.7,1.0
101.0,1.0
253.0,1.0
52.0,1.0
26.7,1.0
17.4,1.0
19.6,1.0
28.3,1.0
46.4,1.0
13.0,1.0
59.4,1.0
15.1,1.0
76.9,1.0
8.45,1.0
55.9,1.0
144.0,1.0
21.4,1.0
7.7,1.0
15.0,1.0
7.49,1.0
78.0,1.0
12.6,1.0
49.1,1.0
73.2,1.0
362.0,1.0
160.0,1.0
19.9,1.0
238.0,1.0
35.3,1.0
276.0,1.0
71.8,1.0
18.2,1.0
90.8,1.0
102.0,1.0
13.3,1.0
105.0,1.0
246.0,1.0
44.3,1.0
488.0,1.0
284.0,1.0
80.9,1.0
57.9,1.0
85.2,1.0
54.8,1.0
72.0,1.0
62.5,1.0
70.8,1.0
94.6,1.0
80.1,1.0
86.6,1.0
153.0,1.0
22.4,1.0
145.0,1.0
15.5,1.0
219.0,1.0
17.4,1.0
110.0,1.0
12.6,1.0
28.0,1.0
76.7,1.0
40.9,1.0
29.2,1.0
133.0,1.0
131.0,1.0
4.67,1.0
38.0,1.0
39.3,1.0
45.9,1.0
3.4,1.0
55.6,1.0
59.8,1.0
62.5,1.0
65.5,1.0
172.0,1.0
3.14,1.0
11.4,1.0
3.36,1.0
88.3,1.0
91.0,1.0
96.0,1.0
99.4,1.0
104.0,1.0
4.65,1.0
3.53,1.0
13.6,1.0
17.9,1.0
21.1,1.0
3.98,1.0
132.0,1.0
4.05,1.0
37.8,1.0
41.3,1.0
46.3,1.0
3.48,1.0
55.2,1.0
58.3,1.0
5.84,1.0
66.0,1.0
71.1,1.0
76.2,1.0
81.0,1.0
84.4,1.0
88.0,1.0
95.7,1.0
98.4,1.0
101.0,1.0
4.39,1.0
6.46,1.0
13.3,1.0
15.2,1.0
20.2,1.0
23.4,1.0
29.6,1.0
3.29,1.0
37.9,1.0
41.6,1.0
43.9,1.0
4.42,1.0
52.8,1.0
54.9,1.0
61.7,1.0
51.9,1.0
68.1,1.0
3.1,1.0
75.6,1.0
79.4,1.0
84.7,1.0
87.6,1.0
90.8,1.0
96.1,1.0
101.0,1.0
4.52,1.0
4.94,1.0
111.0,1.0
5.51,1.0
119.0,1.0
4.23,1.0
27.2,1.0
3.31,1.0
35.5,1.0
39.2,1.0
42.5,1.0
45.0,1.0
52.0,1.0
53.4,1.0
58.1,1.0
61.5,1.0
67.8,1.0
69.0,1.0
73.8,1.0
76.6,1.0
82.6,1.0
84.3,1.0
88.9,1.0
92.7,1.0
98.8,1.0
100.0,1.0
205.0,1.0
4.15,1.0
9.36,1.0
13.0,1.0
16.3,1.0
21.1,1.0
18.8,1.0
28.7,1.0
31.6,1.0
36.2,1.0
4.18,1.0
43.6,1.0
48.6,1.0
52.4,1.0
55.1,1.0
60.2,1.0
60.2,1.0
68.5,1.0
4.17,1.0
75.6,1.0
80.8,1.0
82.9,1.0
88.3,1.0
91.5,1.0
97.5,1.0
99.1,1.0
106.0,1.0
4.64,1.0
9.58,1.0
12.5,1.0
18.7,1.0
22.9,1.0
25.1,1.0
28.5,1.0
33.1,1.0
38.0,1.0
41.8,1.0
44.5,1.0
48.8,1.0
53.0,1.0
57.1,1.0
61.2,1.0
65.9,1.0
71.2,1.0
76.0,1.0
77.4,1.0
82.2,1.0
86.8,1.0
89.8,1.0
92.5,1.0
