90.0,1.0
94.0,1.0
99.0,1.0
102.0,1.0
4.8,1.0
8.48,1.0
12.8,1.0
16.5,1.0
20.4,1.0
23.5,1.0
27.9,1.0
31.5,1.0
35.8,1.0
39.8,1.0
44.3,1.0
67.0,1.0
52.3,1.0
23.5,1.0
60.1,1.0
63.7,1.0
68.1,1.0
3.12,1.0
75.8,1.0
80.2,1.0
84.3,1.0
89.8,1.0
7.59,1.0
96.2,1.0
99.7,1.0
4.3,1.0
6.27,1.0
10.8,1.0
13.7,1.0
17.8,1.0
22.2,1.0
26.5,1.0
29.6,1.0
34.1,1.0
37.5,1.0
4.26,1.0
45.4,1.0
49.3,1.0
58.3,1.0
57.3,1.0
61.9,1.0
65.6,1.0
69.8,1.0
72.9,1.0
77.8,1.0
81.6,1.0
87.9,1.0
89.9,1.0
95.3,1.0
98.6,1.0
103.0,1.0
5.48,1.0
9.33,1.0
14.2,1.0
17.4,1.0
21.8,1.0
24.8,1.0
28.8,1.0
33.5,1.0
36.2,1.0
39.7,1.0
44.0,1.0
3.77,1.0
53.1,1.0
23.6,1.0
59.7,1.0
62.4,1.0
4.17,1.0
70.7,1.0
74.1,1.0
3.81,1.0
83.1,1.0
87.2,1.0
92.3,1.0
95.5,1.0
101.0,1.0
4.12,1.0
6.43,1.0
11.2,1.0
14.3,1.0
18.8,1.0
22.8,1.0
27.2,1.0
30.5,1.0
35.0,1.0
39.6,1.0
4.46,1.0
47.3,1.0
51.9,1.0
56.6,1.0
60.5,1.0
65.3,1.0
68.4,1.0
73.3,1.0
76.5,1.0
81.9,1.0
3.16,1.0
90.5,1.0
93.9,1.0
99.0,1.0
4.06,1.0
5.65,1.0
4.14,1.0
13.8,1.0
17.8,1.0
20.8,1.0
25.0,1.0
28.7,1.0
33.2,1.0
36.5,1.0
41.9,1.0
45.6,1.0
4.21,1.0
53.5,1.0
57.4,1.0
62.9,1.0
66.6,1.0
4.19,1.0
74.8,1.0
78.2,1.0
83.2,1.0
88.1,1.0
4.2,1.0
97.0,1.0
100.0,1.0
4.19,1.0
7.11,1.0
11.9,1.0
15.7,1.0
19.9,1.0
24.7,1.0
28.9,1.0
32.5,1.0
37.3,1.0
40.5,1.0
45.9,1.0
49.7,1.0
53.8,1.0
56.7,1.0
68.6,1.0
66.6,1.0
70.7,1.0
72.4,1.0
47.8,1.0
79.7,1.0
83.4,1.0
88.0,1.0
91.8,1.0
96.1,1.0
99.5,1.0
104.0,1.0
5.06,1.0
4.39,1.0
13.6,1.0
