3,1,0
2,1,0
3,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
8,1,0
13,1,0
15,1,0
14,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
193,1,0
450,1,0
133,1,0
4,1,0
2,1,0
11,1,0
39,1,0
37,1,0
10,1,0
3,1,0
11,1,0
7,1,0
7,1,0
5,1,0
2,1,0
6,1,0
3,1,0
6,1,0
2,1,0
2,1,0
3,1,0
3,1,0
7,1,0
3,1,0
2,1,0
4,1,0
3,1,0
6,1,0
3,1,0
2,1,0
2,1,0
3,1,0
10,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
5,1,0
3,1,0
5,1,0
5,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
4,1,0
5,1,0
6,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
9,1,0
14,1,0
14,1,0
2,1,0
10,1,0
3,1,0
3,1,0
3,1,0
3,1,0
6,1,0
3,1,0
2,1,0
2,1,0
2,1,0
3,1,0
3,1,0
6,1,0
4,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
8,1,0
3,1,0
3,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
136,1,0
165,1,0
326,1,0
68,1,0
2,1,0
2,1,0
18,1,0
12,1,0
4,1,0
2,1,0
4,1,0
11,1,0
4,1,0
22,1,0
3,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
3,1,0
17,1,0
3,1,0
2,1,0
2,1,0
6,1,0
8,1,0
2,1,0
2,1,0
3,1,0
2,1,0
4,1,0
4,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
5,1,0
2,1,0
4,1,0
2,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
8,1,0
29,1,0
5,1,0
6,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
26,1,0
24,1,0
65,1,0
3,1,0
2,1,0
24,1,0
3,1,0
2,1,0
2,1,0
13,1,0
13,1,0
2,1,0
2,1,0
16,1,0
2,1,0
2,1,0
5,1,0
2,1,0
2,1,0
6,1,0
2,1,0
2,1,0
274,1,0
300,1,0
106,1,0
10,1,0
2,1,0
6,1,0
20,1,0
9,1,0
2,1,0
43,1,0
12,1,0
3,1,0
7,1,0
3,1,0
2,1,0
3,1,0
4,1,0
2,1,0
6,1,0
4,1,0
3,1,0
2,1,0
8,1,0
3,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
8,1,0
5,1,0
2,1,0
6,1,0
5,1,0
20,1,0
10,1,0
3,1,0
2,1,0
4,1,0
8,1,0
2,1,0
3,1,0
7,1,0
5,1,0
3,1,0
4,1,0
3,1,0
4,1,0
2,1,0
5,1,0
4,1,0
4,1,0
16,1,0
5,1,0
3,1,0
2,1,0
3,1,0
2,1,0
2,1,0
10,1,0
18,1,0
9,1,0
8,1,0
7,1,0
3,1,0
2,1,0
2,1,0
16,1,0
7,1,0
2,1,0
8,1,0
3,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
6,1,0
2,1,0
2,1,0
13,1,0
7,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
279,1,0
554,1,0
382,1,0
360,1,0
104,1,0
88,1,0
190,1,0
79,1,0
52,1,0
57,1,0
24,1,0
20,1,0
25,1,0
6,1,0
16,1,0
10,1,0
11,1,0
5,1,0
10,1,0
9,1,0
7,1,0
4,1,0
7,1,0
6,1,0
9,1,0
6,1,0
18,1,0
9,1,0
5,1,0
4,1,0
7,1,0
3,1,0
7,1,0
25,1,0
7,1,0
12,1,0
23,1,0
3,1,0
2,1,0
2,1,0
4,1,0
5,1,0
9,1,0
7,1,0
4,1,0
10,1,0
13,1,0
5,1,0
2,1,0
4,1,0
4,1,0
8,1,0
4,1,0
7,1,0
5,1,0
8,1,0
6,1,0
12,1,0
8,1,0
5,1,0
23,1,0
25,1,0
14,1,0
18,1,0
12,1,0
6,1,0
6,1,0
22,1,0
8,1,0
3,1,0
6,1,0
4,1,0
3,1,0
6,1,0
3,1,0
6,1,0
2,1,0
13,1,0
2,1,0
5,1,0
4,1,0
10,1,0
19,1,0
6,1,0
3,1,0
2,1,0
6,1,0
11,1,0
4,1,0
2,1,0
259,1,0
369,1,0
367,1,0
208,1,0
6,1,0
4,1,0
47,1,0
52,1,0
63,1,0
6,1,0
16,1,0
26,1,0
7,1,0
24,1,0
4,1,0
6,1,0
7,1,0
2,1,0
9,1,0
5,1,0
5,1,0
5,1,0
19,1,0
14,1,0
5,1,0
2,1,0
2,1,0
10,1,0
23,1,0
5,1,0
40,1,0
24,1,0
12,1,0
10,1,0
28,1,0
5,1,0
2,1,0
2,1,0
3,1,0
5,1,0
12,1,0
4,1,0
8,1,0
10,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
3,1,0
4,1,0
4,1,0
5,1,0
8,1,0
9,1,0
2,1,0
2,1,0
2,1,0
8,1,0
5,1,0
18,1,0
19,1,0
13,1,0
10,1,0
16,1,0
5,1,0
2,1,0
6,1,0
5,1,0
3,1,0
2,1,0
2,1,0
4,1,0
6,1,0
8,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
16,1,0
13,1,0
13,1,0
3,1,0
2,1,0
2,1,0
2,1,0
4,1,0
273,1,0
283,1,0
342,1,0
21,1,0
37,1,0
11,1,0
18,1,0
31,1,0
14,1,0
2,1,0
20,1,0
7,1,0
11,1,0
9,1,0
6,1,0
8,1,0
2,1,0
6,1,0
6,1,0
26,1,0
3,1,0
38,1,0
11,1,0
21,1,0
3,1,0
10,1,0
2,1,0
8,1,0
21,1,0
8,1,0
2,1,0
8,1,0
13,1,0
16,1,0
11,1,0
3,1,0
5,1,0
2,1,0
2,1,0
38,1,0
2,1,0
4,1,0
5,1,0
12,1,0
4,1,0
2,1,0
3,1,0
3,1,0
2,1,0
2,1,0
2,1,0
6,1,0
4,1,0
13,1,0
6,1,0
6,1,0
3,1,0
2,1,0
4,1,0
10,1,0
7,1,0
26,1,0
24,1,0
10,1,0
7,1,0
3,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
5,1,0
5,1,0
7,1,0
4,1,0
6,1,0
2,1,0
4,1,0
5,1,0
8,1,0
6,1,0
7,1,0
22,1,0
10,1,0
4,1,0
2,1,0
4,1,0
4,1,0
2,1,0
146,1,0
194,1,0
275,1,0
97,1,0
6,1,0
4,1,0
15,1,0
17,1,0
2,1,0
2,1,0
2,1,0
14,1,0
25,1,0
3,1,0
8,1,0
4,1,0
5,1,0
3,1,0
2,1,0
2,1,0
2,1,0
6,1,0
8,1,0
5,1,0
7,1,0
6,1,0
3,1,0
16,1,0
12,1,0
13,1,0
6,1,0
5,1,0
7,1,0
5,1,0
2,1,0
2,1,0
5,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
4,1,0
3,1,0
2,1,0
4,1,0
3,1,0
6,1,0
4,1,0
2,1,0
6,1,0
7,1,0
18,1,0
6,1,0
2,1,0
2,1,0
3,1,0
2,1,0
8,1,0
8,1,0
12,1,0
17,1,0
7,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
8,1,0
13,1,0
5,1,0
6,1,0
2,1,0
6,1,0
2,1,0
6,1,0
2,1,0
2,1,0
292,1,0
414,1,0
78,1,0
3,1,0
2,1,0
4,1,0
15,1,0
9,1,0
2,1,0
5,1,0
10,1,0
16,1,0
9,1,0
3,1,0
4,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
7,1,0
24,1,0
8,1,0
3,1,0
3,1,0
2,1,0
5,1,0
5,1,0
4,1,0
2,1,0
3,1,0
2,1,0
6,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
4,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
23,1,0
5,1,0
6,1,0
5,1,0
2,1,0
2,1,0
4,1,0
2,1,0
14,1,0
10,1,0
20,1,0
3,1,0
6,1,0
13,1,0
10,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
4,1,0
3,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
4,1,0
3,1,0
21,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
273,1,0
522,1,0
317,1,0
320,1,0
55,1,0
30,1,0
48,1,0
62,1,0
14,1,0
16,1,0
6,1,0
18,1,0
19,1,0
32,1,0
9,1,0
3,1,0
9,1,0
3,1,0
8,1,0
6,1,0
4,1,0
4,1,0
9,1,0
11,1,0
2,1,0
7,1,0
4,1,0
21,1,0
16,1,0
6,1,0
7,1,0
7,1,0
8,1,0
34,1,0
2,1,0
4,1,0
4,1,0
4,1,0
4,1,0
3,1,0
3,1,0
4,1,0
7,1,0
13,1,0
2,1,0
4,1,0
2,1,0
5,1,0
15,1,0
2,1,0
4,1,0
3,1,0
11,1,0
5,1,0
10,1,0
4,1,0
4,1,0
4,1,0
7,1,0
8,1,0
20,1,0
13,1,0
10,1,0
14,1,0
11,1,0
7,1,0
4,1,0
17,1,0
47,1,0
2,1,0
2,1,0
2,1,0
19,1,0
4,1,0
10,1,0
2,1,0
3,1,0
3,1,0
5,1,0
3,1,0
2,1,0
10,1,0
10,1,0
4,1,0
9,1,0
2,1,0
5,1,0
5,1,0
2,1,0
4,1,0
249,1,0
324,1,0
273,1,0
4,1,0
4,1,0
7,1,0
17,1,0
24,1,0
10,1,0
3,1,0
11,1,0
6,1,0
12,1,0
8,1,0
3,1,0
8,1,0
10,1,0
5,1,0
8,1,0
2,1,0
2,1,0
4,1,0
9,1,0
19,1,0
3,1,0
9,1,0
2,1,0
13,1,0
23,1,0
6,1,0
10,1,0
7,1,0
5,1,0
4,1,0
4,1,0
2,1,0
4,1,0
3,1,0
2,1,0
2,1,0
2,1,0
5,1,0
7,1,0
5,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
4,1,0
5,1,0
6,1,0
2,1,0
2,1,0
2,1,0
6,1,0
8,1,0
4,1,0
28,1,0
5,1,0
2,1,0
13,1,0
3,1,0
4,1,0
4,1,0
3,1,0
3,1,0
2,1,0
2,1,0
2,1,0
3,1,0
3,1,0
5,1,0
2,1,0
3,1,0
2,1,0
3,1,0
2,1,0
2,1,0
4,1,0
6,1,0
15,1,0
3,1,0
5,1,0
2,1,0
2,1,0
6,1,0
6,1,0
190,1,0
271,1,0
369,1,0
20,1,0
2,1,0
4,1,0
14,1,0
10,1,0
12,1,0
3,1,0
2,1,0
11,1,0
15,1,0
2,1,0
7,1,0
3,1,0
6,1,0
10,1,0
5,1,0
3,1,0
2,1,0
3,1,0
8,1,0
6,1,0
3,1,0
2,1,0
4,1,0
5,1,0
4,1,0
9,1,0
2,1,0
3,1,0
9,1,0
7,1,0
6,1,0
2,1,0
2,1,0
2,1,0
5,1,0
4,1,0
2,1,0
3,1,0
4,1,0
8,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
4,1,0
3,1,0
11,1,0
16,1,0
2,1,0
2,1,0
2,1,0
2,1,0
10,1,0
3,1,0
24,1,0
3,1,0
11,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
2,1,0
3,1,0
3,1,0
6,1,0
27,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
6,1,0
13,1,0
2,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
149,1,0
362,1,0
271,1,0
381,1,0
10,1,0
2,1,0
6,1,0
21,1,0
10,1,0
14,1,0
6,1,0
8,1,0
7,1,0
20,1,0
6,1,0
2,1,0
2,1,0
2,1,0
5,1,0
6,1,0
2,1,0
3,1,0
7,1,0
7,1,0
5,1,0
4,1,0
2,1,0
2,1,0
12,1,0
4,1,0
2,1,0
3,1,0
5,1,0
4,1,0
8,1,0
2,1,0
2,1,0
4,1,0
2,1,0
3,1,0
2,1,0
3,1,0
4,1,0
7,1,0
9,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
5,1,0
9,1,0
2,1,0
2,1,0
2,1,0
2,1,0
14,1,0
24,1,0
16,1,0
13,1,0
9,1,0
10,1,0
7,1,0
2,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
3,1,0
3,1,0
7,1,0
2,1,0
2,1,0
30,1,0
2,1,0
4,1,0
2,1,0
3,1,0
6,1,0
14,1,0
6,1,0
2,1,0
5,1,0
2,1,0
2,1,0
15,1,0
357,1,0
415,1,0
111,1,0
157,1,0
13,1,0
17,1,0
49,1,0
56,1,0
4,1,0
31,1,0
22,1,0
13,1,0
6,1,0
11,1,0
6,1,0
2,1,0
2,1,0
5,1,0
8,1,0
2,1,0
6,1,0
7,1,0
5,1,0
4,1,0
4,1,0
4,1,0
2,1,0
9,1,0
17,1,0
10,1,0
7,1,0
5,1,0
5,1,0
4,1,0
2,1,0
4,1,0
2,1,0
2,1,0
6,1,0
2,1,0
2,1,0
4,1,0
7,1,0
2,1,0
3,1,0
2,1,0
6,1,0
5,1,0
2,1,0
2,1,0
4,1,0
3,1,0
9,1,0
3,1,0
3,1,0
2,1,0
2,1,0
2,1,0
6,1,0
9,1,0
16,1,0
26,1,0
12,1,0
4,1,0
3,1,0
7,1,0
2,1,0
5,1,0
4,1,0
2,1,0
2,1,0
4,1,0
5,1,0
3,1,0
19,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
5,1,0
8,1,0
7,1,0
27,1,0
2,1,0
3,1,0
2,1,0
6,1,0
10,1,0
2,1,0
250,1,0
385,1,0
463,1,0
87,1,0
15,1,0
3,1,0
29,1,0
15,1,0
17,1,0
6,1,0
11,1,0
4,1,0
18,1,0
23,1,0
23,1,0
3,1,0
2,1,0
6,1,0
2,1,0
2,1,0
6,1,0
4,1,0
5,1,0
30,1,0
5,1,0
3,1,0
9,1,0
2,1,0
7,1,0
2,1,0
14,1,0
6,1,0
2,1,0
15,1,0
11,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
6,1,0
14,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
5,1,0
4,1,0
9,1,0
11,1,0
3,1,0
4,1,0
2,1,0
4,1,0
26,1,0
12,1,0
11,1,0
6,1,0
13,1,0
6,1,0
4,1,0
7,1,0
3,1,0
5,1,0
2,1,0
6,1,0
4,1,0
2,1,0
4,1,0
9,1,0
4,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
11,1,0
21,1,0
13,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
254,1,0
159,1,0
207,1,0
25,1,0
8,1,0
6,1,0
17,1,0
19,1,0
5,1,0
3,1,0
14,1,0
6,1,0
7,1,0
2,1,0
6,1,0
6,1,0
3,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
11,1,0
3,1,0
3,1,0
7,1,0
4,1,0
14,1,0
23,1,0
6,1,0
2,1,0
5,1,0
7,1,0
5,1,0
2,1,0
2,1,0
3,1,0
3,1,0
2,1,0
2,1,0
5,1,0
3,1,0
11,1,0
3,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
4,1,0
4,1,0
16,1,0
2,1,0
2,1,0
3,1,0
8,1,0
6,1,0
26,1,0
5,1,0
6,1,0
6,1,0
5,1,0
3,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
17,1,0
10,1,0
8,1,0
6,1,0
4,1,0
3,1,0
2,1,0
2,1,0
3,1,0
79,1,0
234,1,0
560,1,0
183,1,0
2,1,0
16,1,0
10,1,0
19,1,0
11,1,0
3,1,0
2,1,0
12,1,0
4,1,0
17,1,0
2,1,0
14,1,0
2,1,0
4,1,0
24,1,0
2,1,0
2,1,0
3,1,0
5,1,0
10,1,0
2,1,0
6,1,0
2,1,0
4,1,0
2,1,0
4,1,0
4,1,0
3,1,0
3,1,0
10,1,0
2,1,0
2,1,0
2,1,0
134,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
17,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
3,1,0
2,1,0
5,1,0
9,1,0
8,1,0
13,1,0
2,1,0
4,1,0
5,1,0
2,1,0
8,1,0
30,1,0
18,1,0
12,1,0
13,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
2,1,0
9,1,0
4,1,0
2,1,0
3,1,0
4,1,0
2,1,0
7,1,0
22,1,0
3,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
400,1,0
214,1,0
70,1,0
13,1,0
22,1,0
4,1,0
24,1,0
18,1,0
11,1,0
2,1,0
12,1,0
10,1,0
4,1,0
7,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
3,1,0
7,1,0
5,1,0
2,1,0
4,1,0
2,1,0
2,1,0
7,1,0
12,1,0
14,1,0
2,1,0
5,1,0
5,1,0
14,1,0
2,1,0
3,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
7,1,0
6,1,0
4,1,0
6,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
6,1,0
7,1,0
5,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
10,1,0
7,1,0
24,1,0
12,1,0
9,1,0
4,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
6,1,0
23,1,0
18,1,0
3,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
298,1,0
380,1,0
232,1,0
3,1,0
3,1,0
32,1,0
22,1,0
10,1,0
2,1,0
2,1,0
12,1,0
10,1,0
12,1,0
2,1,0
4,1,0
4,1,0
2,1,0
6,1,0
2,1,0
2,1,0
5,1,0
8,1,0
16,1,0
2,1,0
18,1,0
3,1,0
2,1,0
6,1,0
2,1,0
2,1,0
2,1,0
7,1,0
10,1,0
12,1,0
8,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
12,1,0
7,1,0
3,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
6,1,0
9,1,0
10,1,0
3,1,0
12,1,0
7,1,0
2,1,0
11,1,0
36,1,0
24,1,0
5,1,0
14,1,0
18,1,0
2,1,0
3,1,0
6,1,0
7,1,0
3,1,0
3,1,0
3,1,0
2,1,0
5,1,0
11,1,0
2,1,0
3,1,0
4,1,0
2,1,0
6,1,0
2,1,0
2,1,0
2,1,0
5,1,0
8,1,0
6,1,0
4,1,0
2,1,0
2,1,0
3,1,0
2,1,0
142,1,0
200,1,0
311,1,0
43,1,0
8,1,0
9,1,0
43,1,0
44,1,0
5,1,0
6,1,0
2,1,0
11,1,0
5,1,0
2,1,0
10,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
7,1,0
28,1,0
10,1,0
2,1,0
3,1,0
32,1,0
6,1,0
14,1,0
2,1,0
3,1,0
6,1,0
5,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
5,1,0
2,1,0
2,1,0
3,1,0
29,1,0
2,1,0
7,1,0
2,1,0
4,1,0
3,1,0
5,1,0
13,1,0
2,1,0
2,1,0
5,1,0
2,1,0
13,1,0
22,1,0
4,1,0
3,1,0
3,1,0
4,1,0
2,1,0
21,1,0
7,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
5,1,0
2,1,0
2,1,0
2,1,0
2,1,0
4,1,0
2,1,0
2,1,0
22,1,0
9,1,0
6,1,0
2,1,0
5,1,0
4,1,0
2,1,0
2,1,0
159,1,0
132,1,0
331,1,0
30,1,0
13,1,0
3,1,0
38,1,0
21,1,0
2,1,0
2,1,0
2,1,0
12,1,0
4,1,0
15,1,0
2,1,0
3,1,0
7,1,0
4,1,0
2,1,0
5,1,0
25,1,0
8,1,0
11,1,0
6,1,0
2,1,0
3,1,0
2,1,0
5,1,0
4,1,0
5,1,0
2,1,0
3,1,0
3,1,0
3,1,0
14,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
4,1,0
4,1,0
3,1,0
2,1,0
3,1,0
22,1,0
2,1,0
5,1,0
5,1,0
2,1,0
6,1,0
4,1,0
2,1,0
3,1,0
2,1,0
24,1,0
2,1,0
10,1,0
21,1,0
4,1,0
3,1,0
4,1,0
4,1,0
3,1,0
2,1,0
6,1,0
5,1,0
2,1,0
2,1,0
2,1,0
4,1,0
3,1,0
4,1,0
3,1,0
2,1,0
2,1,0
3,1,0
3,1,0
7,1,0
2,1,0
14,1,0
5,1,0
16,1,0
4,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
307,1,0
299,1,0
140,1,0
82,1,0
3,1,0
4,1,0
16,1,0
2,1,0
10,1,0
7,1,0
13,1,0
2,1,0
16,1,0
25,1,0
2,1,0
5,1,0
2,1,0
2,1,0
2,1,0
2,1,0
5,1,0
2,1,0
5,1,0
5,1,0
3,1,0
5,1,0
2,1,0
10,1,0
13,1,0
4,1,0
3,1,0
3,1,0
7,1,0
5,1,0
2,1,0
3,1,0
2,1,0
10,1,0
13,1,0
2,1,0
2,1,0
3,1,0
4,1,0
3,1,0
5,1,0
2,1,0
3,1,0
4,1,0
2,1,0
2,1,0
2,1,0
5,1,0
6,1,0
10,1,0
5,1,0
2,1,0
3,1,0
2,1,0
2,1,0
11,1,0
8,1,0
15,1,0
15,1,0
2,1,0
8,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
2,1,0
3,1,0
2,1,0
2,1,0
5,1,0
2,1,0
2,1,0
4,1,0
4,1,0
2,1,0
2,1,0
5,1,0
20,1,0
7,1,0
3,1,0
5,1,0
5,1,0
2,1,0
2,1,0
2,1,0
203,1,0
483,1,0
29,1,0
6,1,0
5,1,0
25,1,0
20,1,0
6,1,0
4,1,0
2,1,0
14,1,0
19,1,0
10,1,0
2,1,0
2,1,0
7,1,0
2,1,0
3,1,0
2,1,0
2,1,0
26,1,0
7,1,0
6,1,0
2,1,0
20,1,0
7,1,0
2,1,0
2,1,0
6,1,0
16,1,0
2,1,0
3,1,0
8,1,0
3,1,0
2,1,0
4,1,0
2,1,0
4,1,0
2,1,0
2,1,0
2,1,0
3,1,0
11,1,0
2,1,0
2,1,0
4,1,0
2,1,0
6,1,0
3,1,0
2,1,0
2,1,0
3,1,0
7,1,0
3,1,0
2,1,0
2,1,0
4,1,0
3,1,0
2,1,0
8,1,0
16,1,0
2,1,0
10,1,0
7,1,0
2,1,0
3,1,0
8,1,0
6,1,0
2,1,0
5,1,0
29,1,0
2,1,0
3,1,0
5,1,0
2,1,0
12,1,0
3,1,0
12,1,0
2,1,0
2,1,0
2,1,0
2,1,0
13,1,0
12,1,0
6,1,0
2,1,0
7,1,0
4,1,0
2,1,0
2,1,0
193,1,0
396,1,0
311,1,0
107,1,0
26,1,0
45,1,0
41,1,0
17,1,0
16,1,0
30,1,0
12,1,0
4,1,0
28,1,0
9,1,0
14,1,0
6,1,0
10,1,0
4,1,0
8,1,0
2,1,0
11,1,0
8,1,0
11,1,0
7,1,0
5,1,0
2,1,0
6,1,0
11,1,0
8,1,0
5,1,0
3,1,0
3,1,0
4,1,0
16,1,0
20,1,0
9,1,0
3,1,0
2,1,0
13,1,0
273,1,0
49,1,0
17,1,0
12,1,0
5,1,0
7,1,0
17,1,0
11,1,0
9,1,0
22,1,0
59,1,0
128,1,0
14,1,0
6,1,0
91,1,0
33,1,0
168,1,0
363,1,0
